ID,projects,# of commit,UTC of create,UTC of last modify,# of stars,# of issues,# of forks,# of releases,# of Contributors,# of requests,about,commit url,UTC of buggy commit,UTC of fix commit,start line,end line,defect method,change lines,resource types,root causes,fixed approaches,patch correction,standard libraries,third-party libraries,is interprocedural,key variable name,key variable location,key variable attribute,defect file hash,fix file hash,defect file url,fix file url
127,apache/hbase,19764,2014-05-23T07:00:07Z,2023-06-21T17:24:00Z,4889,179,3189,35,262,183,Apache HBase,https://github.com/apache/hbase/commit/7fd3532de63d7b1885d6993c11a35c2f85e26631,2016-05-13T15:48:45Z,2016-06-07T01:35:15Z,159,176,hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZooKeeperWatcher.java:ZooKeeperWatcher,"hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZooKeeperWatcher.java@@ -171,7 +171,17 @@",socket,noCloseRPath,CloseOnExcep,no,,org.apache.hadoop.hbase.zookeeper.RecoverableZooKeeper,no,recoverableZooKeeper,hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZooKeeperWatcher.java:171,instance variable,2b5355146024871c7d43115e66a4d2ea4aa4a8c79c677f0deaaf62fbee73ee9d,779525c7ce1b413392fc8c6fa513cbbe2810cf78aa6632824ec8e2b384d4968d,https://raw.githubusercontent.com/apache/hbase/15c03fd1c97c271aca6dc30feab35ec0c9f8edbe/hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZooKeeperWatcher.java,https://raw.githubusercontent.com/apache/hbase/7fd3532de63d7b1885d6993c11a35c2f85e26631/hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZooKeeperWatcher.java
128,apache/hbase,19764,2014-05-23T07:00:07Z,2023-06-21T17:24:00Z,4889,179,3189,35,262,183,Apache HBase,https://github.com/apache/hbase/commit/65e1acd7a169efac48a830b27da869a8bf6047b9,2013-05-16T18:00:15Z,2013-05-24T03:35:09Z,122 ,177 ,hbase-client/src/main/java/org/apache/hadoop/hbase/client/MetaScanner.java:metaScan,"hbase-client/src/main/java/org/apache/hadoop/hbase/client/MetaScanner.java:@@ -171,8 +172,27 @@ ",file,noCloseRPath,CloseInFinally,no,,ResultScanner,no,scanner,hbase-client/src/main/java/org/apache/hadoop/hbase/client/MetaScanner.java:163,local variable,3eab18b1459144f26ba324b3d6f907ed9986f412ad55c58bc00561c8d6367150,5b42d7137ca52107f91c32074450cb66af97fc03d3caa7f6322e960fb075bfd1,https://raw.githubusercontent.com/apache/hbase/23da6d4cd3e948f0bbe65bc9ec24b7d956a0cf05/hbase-client/src/main/java/org/apache/hadoop/hbase/client/MetaScanner.java,https://raw.githubusercontent.com/apache/hbase/65e1acd7a169efac48a830b27da869a8bf6047b9/hbase-client/src/main/java/org/apache/hadoop/hbase/client/MetaScanner.java
129,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/e04009c9894b1ace20759c5f97f30126f3129aa3,2013-09-20T17:09:39Z,2014-06-27T23:29:06Z,156 ,158 ,hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableRecordReaderImpl.java:close,"hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableRecordReaderImpl.java@@ -155,6 +155,11 @@",socket,notProClose,AoRClose,yes,,org.apache.hadoop.hbase.client.Htable,yes,htable,hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableRecordReaderImpl.java:124,instance variable,a209c3808d8ba651c57755b9a75e3048dbe63bba226c32b4f1da02a8c27b985f,17085dfe2c76d1b96d3ae5d88c02f8696876d31cc1cf889db4bea223d22823a1,https://raw.githubusercontent.com/apache/hbase/bf827a0331fe3294a11b5f0257093110503c3efc/hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableRecordReaderImpl.java,https://raw.githubusercontent.com/apache/hbase/e04009c9894b1ace20759c5f97f30126f3129aa3/hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableRecordReaderImpl.java
130,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/5f300467b8454e71782e275ab70ad527e5177485,2014-02-21T10:56:47Z,2014-03-13T22:42:02Z,3180 ,3185 ,hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java:stop,"hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java@@ -3178,6 +3178,7 @@ ",thread,notProClose,AoRClose,no,java.util.concurrent.ExecutorService,,yes,threadPoolExecutorService,hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java:298,instance variable,474e27c321540831cf9133acdb37fb2a71d055a1530038f47cd868e241727bae,474e27c321540831cf9133acdb37fb2a71d055a1530038f47cd868e241727bae,https://raw.githubusercontent.com/apache/hbase/731e2f6541793b476e43d52315169c7425e056e9/hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,https://raw.githubusercontent.com/apache/hbase/731e2f6541793b476e43d52315169c7425e056e9/hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java
131,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/d177b9b9a20e8ed265a111f8efc0789508806226,2014-04-16T01:42:55Z,2014-04-16T16:35:56Z,2723 ,2732 ,hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java:getHTableDescriptors,"hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java@@ -2722,11 +2722,21 @@ ",socket,noCloseRPath,CloseInFinally,no,,org.apache.hadoop.hbase.client.HBaseAdmin,no,new HBaseAdmin(getConf()).getTableDescriptorsByTableName(tableNames),hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,anonymous variable,0c2a9dcb2d71e068a5816d12da0b98d51e7579d17f0395247a509abe9d556fd6,7212cc753dfc99d9eec7e32ad75acf347b60df55e2b2740e638de19d796e498f,https://raw.githubusercontent.com/apache/hbase/224aab57a0c9e3e4588e07b000af9cd61a0cd8ad/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,https://raw.githubusercontent.com/apache/hbase/d177b9b9a20e8ed265a111f8efc0789508806226/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
132,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/8e2a8cc0a8c3ca84c7f44bcb7c1ab661681a5e99,2014-05-08T22:25:01Z,2014-05-26T18:33:20Z,1315 ,1315 ,"hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterCoprocessorHost.java,preShutdown","hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterCoprocessorHost.java@@ -1331,6 +1331,8 @@ ",thread,noCloseRPath,CloseOnRPath,yes,,MasterEnvironment,no,env,hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterCoprocessorHost.java:1317,local variable,1cd44749019336118008ded7dc4f2f8c3b21abcdeefb0e3fb894d3ad25f330e7,cb4066a44eacb874a9c7dcc60012deb2a2dedbdac48a1f2812940447bc3e886b,https://raw.githubusercontent.com/apache/hbase/1279ae807c0e2d9b183c145fa553bdc84b6ca1a7/hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterCoprocessorHost.java,https://raw.githubusercontent.com/apache/hbase/8e2a8cc0a8c3ca84c7f44bcb7c1ab661681a5e99/hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterCoprocessorHost.java
133,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/092c91eb0fc2a6b4044183e9ece71dd03711045d,2015-01-08T15:49:28Z,2015-01-16T21:16:12Z,450 ,454 ,hbase-client/src/main/java/org/apache/hadoop/hbase/client/replication/ReplicationAdmin.java:close,"hbase-client/src/main/java/org/apache/hadoop/hbase/client/replication/ReplicationAdmin.java@@ -448,6 +453,9 @@",socket,notProClose,AoRClose,no,,org.apache.hadoop.hbase.zookeeper.ZooKeeperWatcher,yes,zkw,hbase-client/src/main/java/org/apache/hadoop/hbase/client/replication/ReplicationAdmin.java:112,instance variable,95d96f1dfbef6c90dcc6ec88fd06f8ba801477549c9aa1f24ebb3337ce4da38c,1b8b6a4535cf7694dd337c56b29df89e7a71348ed97675d416a97cc3e0316384,https://raw.githubusercontent.com/apache/hbase/af725a0357efa01f276f2fe15518e6e119b89e45/hbase-client/src/main/java/org/apache/hadoop/hbase/client/replication/ReplicationAdmin.java,https://raw.githubusercontent.com/apache/hbase/092c91eb0fc2a6b4044183e9ece71dd03711045d/hbase-client/src/main/java/org/apache/hadoop/hbase/client/replication/ReplicationAdmin.java
134,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/235dc9734f032945331c5a4a03ff2d69d170669d,2015-01-13T20:35:19Z,2015-05-01T00:05:05Z,268 ,336 ,hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALFactory.java:createReader,"hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALFactory.java@@ -286,7 +287,7 @@ @@ -300,6 +301,14 @@",socket,noCloseRPath,CloseOnExcep,yes,,org.apache.hadoop.fs.FSDataInputStream,no,stream,hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALFactory.java:289,local variable,d1e9f883da19e08624ba04e2016983f92ca4f31913141149f443fbdc76c72382,8d505f7edd5e8d440958fb839456920d88872674d08d94aa0b696f63d2779139,https://raw.githubusercontent.com/apache/hbase/aabf6ea2f692fc04f02f9a9ce74677bda203647e/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALFactory.java,https://raw.githubusercontent.com/apache/hbase/235dc9734f032945331c5a4a03ff2d69d170669d/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALFactory.java
135,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/365ddfaf58821a8fcf22b536d1b6c3b7d886d295,2015-05-28T00:06:58Z,2015-05-29T02:18:27Z,3326 ,3331 ,hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java:unassignMetaReplica,"hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java@@ -3327,7 +3327,11 @@",socket,noCloseRPath,CloseInFinally,yes,,org.apache.hadoop.hbase.zookeeper.ZooKeeperWatcher,no,zkw,hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java:3329,local variable,058f7fd61115b1da95867c3b7509eb24b44158e3da161d7ed8628d44ac27d28e,473cfc10f41a5e3ffaa70aac4adc657875f5113de0749c5e7ad67033b10cea97,https://raw.githubusercontent.com/apache/hbase/eea28a334cbcc53bd65585943b7cf7d238a598ad/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,https://raw.githubusercontent.com/apache/hbase/365ddfaf58821a8fcf22b536d1b6c3b7d886d295/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
136,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/2e8575bb0ff84c2c3dbefd166213124abe86cdd1,2015-09-24T04:48:32Z,2015-10-01T19:56:37Z,183 ,216 ,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionImplementation.java:ConnectionImplementation,"hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionImplementation.java@@ -182,44 +182,9 @@@@ -239,11 +204,49 @@ ",socket,noCloseRPath,CloseOnExcep,yes,,org.apache.hadoop.hbase.ipc.RpcClient,yes,rpcClient,hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionImplementation.java:191,instance variable,2e6b18cc1e6b4f45e26588abf09945972b631d8c6df67713e7fb868ff956eac6,c218197055bc9e670520b070efe590ff553fae966c8a0df45a1d86608f265242,https://raw.githubusercontent.com/apache/hbase/4da3c935d4a84968df62bb7e49833ad48a20ed87/hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionImplementation.java,https://raw.githubusercontent.com/apache/hbase/2e8575bb0ff84c2c3dbefd166213124abe86cdd1/hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionImplementation.java
137,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/6c60bc9f6cf0f62c8557296dcab9335b680951b5,2015-10-07T22:00:43Z,2016-06-15T13:32:23Z,90 ,101 ,hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableOutputFormat.java:getRecordWriter,"hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableOutputFormat.java@@ -90,14 +101,7 @@",socket,noCloseRPath,AoRClose,yes,,org.apache.hadoop.hbase.client.Connection,no,connection,hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableOutputFormat.java:97,local variable,a237ce91fed46b963916cd0955c8f6ca633174d6cacadbed37bc348ce6f9b1d3,57fe6aee7bfb11c2de3f367035c9434c988a0276759499f11d37005ba7de8926,https://raw.githubusercontent.com/apache/hbase/db234bf15dac9c7904a2ad50a86ac4f1a7da3ca1/hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableOutputFormat.java,https://raw.githubusercontent.com/apache/hbase/6c60bc9f6cf0f62c8557296dcab9335b680951b5/hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableOutputFormat.java
138,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/32490bddcebadf8713bac8b1a06b26cc8a3807b2,2011-12-08T02:38:27Z,2011-12-15T16:20:41Z,390 ,581 ,src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java:rollingSplit,"src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java@@ -576,6 +577,9 @@",socket,noCloseRPath,CloseInFinally,yes,,org.apache.hadoop.hbase.client.Htable,no,table,src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java:934,local variable,e0143f48e6dbe59beafcfe5d7ff5791572c0c4ff585091344e7c0e9f8aa9c501,188fffb042bf0dc2fc3da7c5f2bbaf203883bcea59dfa2d4237736380375187c,https://raw.githubusercontent.com/apache/hbase/5543c548c40bc4fc500ebb86df70d89cf55a5534/src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java,https://raw.githubusercontent.com/apache/hbase/32490bddcebadf8713bac8b1a06b26cc8a3807b2/src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java
139,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/32490bddcebadf8713bac8b1a06b26cc8a3807b2,2011-12-08T02:38:27Z,2011-12-15T16:20:41Z,353 ,388 ,src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java:createPresplitTable,"src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java@@ -382,6 +382,7 @@",socket,noCloseRPath,CloseOnRPath,yes,,org.apache.hadoop.hbase.client.Htable,no,table,src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java:376,local variable,e0143f48e6dbe59beafcfe5d7ff5791572c0c4ff585091344e7c0e9f8aa9c501,188fffb042bf0dc2fc3da7c5f2bbaf203883bcea59dfa2d4237736380375187c,https://raw.githubusercontent.com/apache/hbase/5543c548c40bc4fc500ebb86df70d89cf55a5534/src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java,https://raw.githubusercontent.com/apache/hbase/32490bddcebadf8713bac8b1a06b26cc8a3807b2/src/main/java/org/apache/hadoop/hbase/util/RegionSplitter.java
140,apache/hbase,19776,2014-05-23T07:00:07Z,2023-07-19T22:06:15Z,4918,180,3204,35,263,180,Apache HBase,https://github.com/apache/hbase/commit/36788d1cc258e56f48df68e706db36db53eb484b,2012-01-26T02:58:57Z,2012-01-26T23:30:47Z,2733 ,2877 ,src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java:replayRecoveredEdits,"src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java@@ -2739,8 +2739,9 @@@@ -2871,8 +2872,10 @@",file,noCloseEPath,CloseInFinally,no,,org.apache.hadoop.hbase.regionserver.wal.Hlog.Reader,no,reader,src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java:2742,local variable,5ff5baf418effc3b5562363703a426da9fd19cc6c80b87b26ceddd8ef0006c80,05a01383dd3c7ca8767b69805a453f3aacd2062b82356503fac046988a95655a,https://raw.githubusercontent.com/apache/hbase/da1443d90acd8a0befb1c13ab78f46294039c8b5/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,https://raw.githubusercontent.com/apache/hbase/36788d1cc258e56f48df68e706db36db53eb484b/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
141,apache/hop,5915,2019-09-24T10:48:12Z,2023-06-23T13:35:09Z,692,524,262,8,58,8,Hop Orchestration Platform,https://github.com/apache/hop/commit/8b063668ecaec7ddfdd9642922f646ce452d7da1,2020-01-30T17:15:48Z,2020-03-12T19:30:29Z,131 ,175 ,core/src/main/java/org/apache/hop/core/DBCache.java:DBCache,"core/src/main/java/org/apache/hop/cluster/HttpUtil.java:@@ -102,54 +105,28 @@ ",file,noCloseRPath,try-with,no,java.io.FileInputStream,,no,fis,core/src/main/java/org/apache/hop/core/DBCache.java:148,local variable,a160f5cee830a9a520fe277c937ee95943bc8417acf4cc23558498e413149918,ae5a5bb56d80fd491063e39084189e239ac2f6f58a2db6d846d7fc6433c0dc74,https://raw.githubusercontent.com/apache/hop/a8a401dcb2e64bbd34db90d36178d279dc51b250/core/src/main/java/org/apache/hop/core/DBCache.java,https://raw.githubusercontent.com/apache/hop/8b063668ecaec7ddfdd9642922f646ce452d7da1/core/src/main/java/org/apache/hop/core/DBCache.java
142,apache/hop,5915,2019-09-24T10:48:12Z,2023-06-23T13:35:09Z,692,524,262,8,58,8,Hop Orchestration Platform,https://github.com/apache/hop/commit/8b063668ecaec7ddfdd9642922f646ce452d7da1,2020-01-30T17:15:48Z,2020-03-12T19:30:29Z,176 ,223 ,core/src/main/java/org/apache/hop/core/DBCache.java:saveCache,"core/src/main/java/org/apache/hop/core/HopClientEnvironment.java:@@ -226,27 +226,14 @@ ",file,noCloseRPath,try-with,no,java.io.FileOutputStream,,no,fos,core/src/main/java/org/apache/hop/core/DBCache.java:187,local variable,a160f5cee830a9a520fe277c937ee95943bc8417acf4cc23558498e413149918,ae5a5bb56d80fd491063e39084189e239ac2f6f58a2db6d846d7fc6433c0dc74,https://raw.githubusercontent.com/apache/hop/a8a401dcb2e64bbd34db90d36178d279dc51b250/core/src/main/java/org/apache/hop/core/DBCache.java,https://raw.githubusercontent.com/apache/hop/8b063668ecaec7ddfdd9642922f646ce452d7da1/core/src/main/java/org/apache/hop/core/DBCache.java
143,apache/hudi,4382,2016-12-14T15:53:41Z,2023-06-21T23:40:57Z,4290,687,1979,23,376,378,"Upserts, Deletes And Incremental Processing on Big Data.",https://github.com/apache/hudi/commit/c6dadd4cb5d82d4afa9dbfd4b089c02ebe06c14c,2023-04-01T12:17:48Z,2023-05-31T16:04:33Z,62,75,hudi-hadoop-mr/src/main/java/org/apache/hudi/hadoop/realtime/HoodieRealtimeRecordReader.java:constructRecordReader,"hudi-hadoop-mr/src/main/java/org/apache/hudi/hadoop/realtime/HoodieRealtimeRecordReader.java@@ -68,9 +68,16 @@",file,noCloseRPath,CloseOnExcep,no,,org.apache.hadoop.mapred.RecordReader,yes,realReader,hudi-hadoop-mr/src/main/java/org/apache/hudi/hadoop/realtime/HoodieRealtimeRecordReader.java:63,parameter,f384962ce7a471df5652f2941f1072b6d2c68c47dc97fbe5d5addbf6aec31aa4,668e020d966756b5e7ee2f44d65507e2039adf79546eb4255e29b459cc7251d4,https://raw.githubusercontent.com/apache/hudi/5b22070356799e7470e0999781f9168c4e5ebcc6/hudi-hadoop-mr/src/main/java/org/apache/hudi/hadoop/realtime/HoodieRealtimeRecordReader.java,https://raw.githubusercontent.com/apache/hudi/c6dadd4cb5d82d4afa9dbfd4b089c02ebe06c14c/hudi-hadoop-mr/src/main/java/org/apache/hudi/hadoop/realtime/HoodieRealtimeRecordReader.java
144,apache/hudi,4382,2016-12-14T15:53:41Z,2023-06-21T23:40:57Z,4290,687,1979,23,376,378,"Upserts, Deletes And Incremental Processing on Big Data.",https://github.com/apache/hudi/commit/5ca0625b277efa3a73d2ae0fbdfa4c6163f312d2,2021-01-07T19:34:06Z,2021-01-20T05:20:28Z,396,399,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/client/SparkRDDWriteClient.java:syncTableMetadata,"hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/client/SparkRDDWriteClient.java@@ -395,7 +397,11 @@",file,noCloseRPath,try-with,no,,org.apache.hudi.metadata.SparkHoodieBackedTableMetadataWriter,no,writer,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/client/SparkRDDWriteClient.java:398,local variable,4696ffab872f8f4db5d117c27235940a0a02b54a55e1ff7a4f25ea75081a320a,0735092836326baad38a60d1f473ec013a6bd430701f284c9f6fb73ccbabda0a,https://raw.githubusercontent.com/apache/hudi/e23967b9e9fcc95dbe71369098c8d12cba90eb95/hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/client/SparkRDDWriteClient.java,https://raw.githubusercontent.com/apache/hudi/5ca0625b277efa3a73d2ae0fbdfa4c6163f312d2/hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/client/SparkRDDWriteClient.java
145,apache/incubator-heron,3308,2015-09-25T16:09:24Z,2023-03-01T15:11:08Z,3649,410,623,56,112,35,"Apache Heron (Incubating) is a realtime, distributed, fault-tolerant stream processing engine from Twitter",https://github.com/apache/incubator-heron/commit/ae6f18686deebe2f4edede7bcbb790b57ab8a295,2016-03-08T21:49:46Z,2016-03-14T21:16:34Z,150,211,heron/newscheduler/src/java/com/twitter/heron/scheduler/SchedulerMain.java:runScheduler,"heron/newscheduler/src/java/com/twitter/heron/scheduler/SchedulerMain.java@@ -171,42 +168,56 @@",socket,noCloseEPath,CloseInFinally,no,,com.twitter.heron.scheduler.server.SchedulerServer,no,server,heron/newscheduler/src/java/com/twitter/heron/scheduler/SchedulerMain.java:194,local variable,297fb1f2163fb3bedc8413387e3bec3e7bff2d9e27c0002fe82bc9ff680b61f1,f0014f5b02edc82c685ec9fb7da58bef8d23491ff25ec3bc3e6e26b4d3812a7c,https://raw.githubusercontent.com/apache/incubator-heron/a558323fdaebc75bf9e7f72617c439430154309c/heron/newscheduler/src/java/com/twitter/heron/scheduler/SchedulerMain.java,https://raw.githubusercontent.com/apache/incubator-heron/ae6f18686deebe2f4edede7bcbb790b57ab8a295/heron/newscheduler/src/java/com/twitter/heron/scheduler/SchedulerMain.java
146,apache/incubator-heron,3308,2015-09-25T16:09:24Z,2023-03-01T15:11:08Z,3649,410,623,56,112,35,"Apache Heron (Incubating) is a realtime, distributed, fault-tolerant stream processing engine from Twitter",https://github.com/apache/incubator-heron/commit/6cca26328d9517f01f4dc223ae90d5cdac34f111,2016-03-14T02:37:22Z,2016-03-14T07:25:52Z,20,102,heron/newscheduler/src/java/com/twitter/heron/scheduler/RuntimeManagerMain.java:main,"heron/newscheduler/src/java/com/twitter/heron/scheduler/RuntimeManagerMain.java@@ -73,30 +73,40 @@",file,noCloseEPath,CloseInFinally,no,,com.twitter.heron.spi.statemgr.IStateManager,no,statemgr,heron/newscheduler/src/java/com/twitter/heron/scheduler/RuntimeManagerMain.java:71,local variable,4ec68884a5d815ae9d197987baa69572eade83f0b5efa3d0f21410ffa8096270,700501bc98509a88097395bc330bb9093602d662b2eb0f05e663e2bd932420e9,https://raw.githubusercontent.com/apache/incubator-heron/195c31d6caeec39d01a784ad0798282bff147660/heron/newscheduler/src/java/com/twitter/heron/scheduler/RuntimeManagerMain.java,https://raw.githubusercontent.com/apache/incubator-heron/6cca26328d9517f01f4dc223ae90d5cdac34f111/heron/newscheduler/src/java/com/twitter/heron/scheduler/RuntimeManagerMain.java
